url,tittel
"/teknologi-og-innovasjon/artikler-og-publikasjoner/okt-konkurranse-i-det-lokale-bredbandsmarkedet?tabell=257810",Økt konkurranse i det lokale bredbåndsmarkedet - Antall leverandører per kommune etter leverandørens dekningsområde. Absoluttetall og prosent. 4. kvartal 2013
"/forskning/offentlig-okonomi/utdanningsokonomi/ingen-generelle-effekter-av-intensivopplaeringen-i-overgangsprosjektet-i-ny-giv",Ingen generelle effekter av intensivopplæringen i Overgangsprosjektet i Ny GIV
"/utdanning/artikler-og-publikasjoner/effektevaluering-av-intensivopplaeringen-i-overgangsprosjektet-ny-giv-andre-delrapport","Effektevaluering av intensivopplæringen i Overgangsprosjektet, Ny Giv : Andre delrapport"
"/en/omssb/om-oss/vaar-virksomhet/offisiell-statistikk",Official statistics
"/en/omssb/lover-og-prinsipper/formidlingspolitikk/ssbs-statistikkalender",Statistics Norway's statistics release calendar
"/befolkning/artikler-og-publikasjoner/kjonnsdelt-arbeidsmarked-tross-kvinnenes-utdanningsforsprang",Kjønnsdelt arbeidsmarked tross kvinnenes utdanningsforsprang
"/sosiale-forhold-og-kriminalitet/artikler-og-publikasjoner/mindre-andel-ofre-for-vold-og-tyveri",Mindre andel ofre for vold og tyveri
"/befolkning/artikler-og-publikasjoner/norskfodte-med-innvandrerforeldre-er-mye-mer-likestilte-enn-innvandrere",Norskfødte med innvandrerforeldre er mye mer likestilte enn innvandrere
"/arbeid-og-lonn/artikler-og-publikasjoner/unge-med-innvandrerbakgrunn-i-arbeid-og-utdanning-2014",Unge med innvandrerbakgrunn i arbeid og utdanning 2014
"/nasjonalregnskap-og-konjunkturer/artikler-og-publikasjoner/forsiktig-konjunkturoppgang-forst-i-2017",Forsiktig konjunkturoppgang først i 2017
"/arbeid-og-lonn/artikler-og-publikasjoner/befolkning-og-arbeidsinnsats-2016-1",Befolkning og arbeidsinnsats
"/nasjonalregnskap-og-konjunkturer/artikler-og-publikasjoner/konjunkturtendensene-internasjonalt-2016-1",Konjunkturtendensene internasjonalt
"/nasjonalregnskap-og-konjunkturer/artikler-og-publikasjoner/konjunkturutviklingen-i-norge-2016-1",Konjunkturutviklingen i Norge
"/nasjonalregnskap-og-konjunkturer/artikler-og-publikasjoner/perspektiver-2016-1",Perspektiver
"/nasjonalregnskap-og-konjunkturer/artikler-og-publikasjoner/okonomisk-vekst-2016-1",Økonomisk vekst
"/offentlig-sektor/artikler-og-publikasjoner/offentlig-forvaltning-2016-1",Offentlig forvaltning
"/inntekt-og-forbruk/artikler-og-publikasjoner/husholdningene-2016-1",Husholdningene
"/nasjonalregnskap-og-konjunkturer/artikler-og-publikasjoner/forsiktig-konjunkturoppgang-forst-i-2017?tabell=259660",Forsiktig konjunkturoppgang først i 2017 - Makroøkonomiske hovedstørrelser 2004-2019. Regnskap og prognoser. Prosentvis endringfra året før der ikke annet framgår
"/en/nasjonalregnskap-og-konjunkturer/artikler-og-publikasjoner/gradual-upswing-expected-in-2017",Gradual upswing expected in 2017
"/en/nasjonalregnskap-og-konjunkturer/artikler-og-publikasjoner/gradual-upswing-expected-in-2017?tabell=259661",Gradual upswing expected in 2017 - Main economic indicators 2004-2019. Accounts and forecasts. Percentage change from previousyear unless otherwise noted
"/transport-og-reiseliv/artikler-og-publikasjoner/mest-kjoring-i-oslo-og-akershus",Mest kjøring i Oslo og Akershus
"/arbeid-og-lonn/artikler-og-publikasjoner/90-prosent-fra-afghanistan-i-arbeid-og-utdanning-etter-fire-ar",90 prosent fra Afghanistan i arbeid og utdanning etter fire år
"/omssb/om-oss/vaar-virksomhet/planer-og-meldinger/virksomhetsplan-2016-risikovurderinger",Virksomhetsplan 2016 : risikovurderinger
"/sosiale-forhold-og-kriminalitet/artikler-og-publikasjoner/30-prosent-sonet-fengselsstraffen-med-fotlenke",30 prosent sonet fengselsstraffen med fotlenke
"/arbeid-og-lonn/artikler-og-publikasjoner/fire-av-ti-funksjonshemmede-i-arbeid?tabell=260220",Fire av ti funksjonshemmede i arbeid
"/arbeid-og-lonn/artikler-og-publikasjoner/fire-av-ti-funksjonshemmede-i-arbeid?tabell=260222",Fire av ti funksjonshemmede i arbeid
"/helse/artikler-og-publikasjoner/ei-holete-refusjonsordning?tabell=260226",Ei holete refusjonsordning?
"/inntekt-og-forbruk/artikler-og-publikasjoner/inntektsulikhet-i-norge-i-lys-av-piketty-debatten",Inntektsulikhet i Norge i lys av Piketty-debatten
"/arbeid-og-lonn/artikler-og-publikasjoner/fire-av-ti-funksjonshemmede-i-arbeid",Fire av ti funksjonshemmede i arbeid
"/sosiale-forhold-og-kriminalitet/artikler-og-publikasjoner/kan-det-gode-liv-males",Kan det gode liv måles?
"/helse/artikler-og-publikasjoner/ei-holete-refusjonsordning",Ei holete refusjonsordning?
"/kultur-og-fritid/artikler-og-publikasjoner/jenter-hold-hodet-over-vannet",Jenter: Hold hodet over vannet!
"/omssb/om-oss/vaar-virksomhet/planer-og-meldinger/arsrapport-for-statistisk-sentralbyra-2015",Årsrapport for Statistisk sentralbyrå 2015
"/en/nasjonalregnskap-og-konjunkturer/artikler-og-publikasjoner/economic-survey-1-2016",Economic Survey 1-2016
"/bank-og-finansmarked/artikler-og-publikasjoner/omlegging-av-pengemengdestatistikken--259581",Omlegging av pengemengdestatistikken
"/bygg-bolig-og-eiendom/artikler-og-publikasjoner/darligere-boforhold-for-leiere-enn-for-eiere",Dårligere boforhold for leiere enn for eiere
"/bygg-bolig-og-eiendom/artikler-og-publikasjoner/darligere-boforhold-for-leiere-enn-for-eiere?tabell=272665","Dårligere boforhold for leiere enn for eiere - Bomiljø etter eierform, person. Prosent. 2015"
"/bygg-bolig-og-eiendom/artikler-og-publikasjoner/darligere-boforhold-for-leiere-enn-for-eiere?tabell=272661","Dårligere boforhold for leiere enn for eiere - Eiere og leiere etter kjønn, alder og familiefase, person. Prosent. 2015 -SSB"
"/bygg-bolig-og-eiendom/artikler-og-publikasjoner/darligere-boforhold-for-leiere-enn-for-eiere?tabell=272664","Dårligere boforhold for leiere enn for eiere - Mål på boligstandard etter eieform, person. Prosent. 2015"
"/bygg-bolig-og-eiendom/artikler-og-publikasjoner/darligere-boforhold-for-leiere-enn-for-eiere?tabell=272662","Dårligere boforhold for leiere enn for eiere - Eiere og leiere etter utdanning og selvdefinert økonomisk status, person. Prosent.2015"
"/bygg-bolig-og-eiendom/artikler-og-publikasjoner/darligere-boforhold-for-leiere-enn-for-eiere?tabell=272663","Dårligere boforhold for leiere enn for eiere - Trangboddhet etter eierform og bostedsstrøk, person. Prosent. 2015"
"/innrapportering/naeringsliv/kostnadsindeks-for-buss?fane=sporsmal",Kostnadsindeks for buss -
"/arbeid-og-lonn/artikler-og-publikasjoner/yrkesaktivitet-blant-eldre-for-og-etter-pensjonsreformen.2015",Yrkesaktivitet blant eldre før og etter pensjonsreformen. 2015
"/inntekt-og-forbruk/artikler-og-publikasjoner/barnefamilienes-inntekter-formue-og-gjeld-2004-2014","Barnefamilienes inntekter, formue og gjeld 2004-2014"
"/inntekt-og-forbruk/artikler-og-publikasjoner/inntektsforskjellene-oker-blant-barnefamiliene",Inntektsforskjellene øker blant barnefamiliene
"/priser-og-prisindekser/konsumpriser/statistikk/konsumprisindeksen/artikler/kpis-representantvarer",KPIs representantvarer
"/sosiale-forhold-og-kriminalitet/artikler-og-publikasjoner/hver-femte-familie-med-lav-inntekt-har-ikke-rad-til-ferie",Hver femte familie med lav inntekt har ikke råd til ferie
"/sosiale-forhold-og-kriminalitet/artikler-og-publikasjoner/hver-femte-familie-med-lav-inntekt-har-ikke-rad-til-ferie?tabell=261499",Hver femte familie med lav inntekt har ikke råd til ferie - Materielle og sosiale mangler for barn i ulike barnefamilier.2014. Prosent
"/sosiale-forhold-og-kriminalitet/artikler-og-publikasjoner/hver-femte-familie-med-lav-inntekt-har-ikke-rad-til-ferie?tabell=261500","Hver femte familie med lav inntekt har ikke råd til ferie - Grupper av barnefamilier etter ulike bakgrunnskjennetegn. Prosentav husholdninger, 2014."
"/forskning/mikrookonomi/bedriftsatferd/hvem-som-far-stotte-er-viktigere-enn-hvor-pengene-kommer-fra",Hvem som får støtte er viktigere enn hvor pengene kommer fra
"/virksomheter-foretak-og-regnskap/artikler-og-publikasjoner/innovasjons-og-verdiskapingseffekter-av-utvalgte-naeringspolitiske-virkemidler",Innovasjons- og verdiskapingseffekter av utvalgte næringspolitiske virkemidler
"/priser-og-prisindekser/statistikker/kpi/tilleggsinformasjon/kpis-representantvarer",KPIs representantvarer
"/nasjonalregnskap-og-konjunkturer/artikler-og-publikasjoner/husholdningenes-konsum-i-nasjonalregnskapet",Husholdningenes konsum i nasjonalregnskapet
"/bygg-bolig-og-eiendom/artikler-og-publikasjoner/enslige-forsorgere-har-darligere-boligstandard",Enslige forsørgere har dårligere boligstandard
"/innrapportering/personer-og-husholdning/rusmidler-svar",rusmidler-svar
"/en/informasjon/om-statistikkbanken/changes-to-tables-in-statbank",Changes to tables in Statbank
"/kultur-og-fritid/artikler-og-publikasjoner/norsk-mediebarometer-2015",Norsk mediebarometer 2015
"/helse/artikler-og-publikasjoner/arsrapport-2015",Årsrapport 2015
"/informasjon/copyright",Copyright Statistisk sentralbyrå
"/en/informasjon/copyright",Copyright Statistics Norway
"/natur-og-miljo/artikler-og-publikasjoner/jordbruk-og-miljo-2015",Jordbruk og miljø 2015
"/forskning/energi-og-miljookonomi/energi-og-miljopolitikk/evaluering-av-virkemidler-for-a-fremme-energieffektivisering",Evaluering av virkemidler for å fremme energieffektivisering
"/natur-og-miljo/artikler-og-publikasjoner/8-prosent-av-klimagassutsleppa-fra-jordbruket",8 prosent av klimagassutsleppa frå jordbruket
"/energi-og-industri/artikler-og-publikasjoner/evaluering-av-virkemidler-for-a-fremme-energieffektivisering",Evaluering av virkemidler for å fremme energieffektivisering
"/en/forskning/discussion-papers/fractionality-and-co-fractionality-between-government-bond-yields",Fractionality and co-fractionality between Government Bond yields
"/forskning/energi-og-miljookonomi/energi-og-miljopolitikk/hvordan-utvikler-energiforbruket-seg-fram-mot-2050",Hvordan utvikler energiforbruket seg fram mot 2050?
"/energi-og-industri/artikler-og-publikasjoner/makrookonomiske-drivere-for-utviklingen-i-energiforbruket--263402",Makroøkonomiske drivere for utviklingen i energiforbruket
"/en/forskning/discussion-papers/fuel-efficiency-improvements-feedback-mechanisms-and-distributional-effects-in-the-oil-market",Fuel efficiency improvements – feedback mechanisms and distributional effects in the oil market
"/omssb/om-oss/vaar-virksomhet/planer-og-meldinger/statistikkradet-2015",Statistikkrådet 2015
"/omssb/om-oss/nyheter-om-ssb/hele-ssbs-statistikkbank-er-na-tilgjengelig-som-apne-data",Hele SSBs Statistikkbank er nå tilgjengelig som åpne data
"/en/omssb/om-oss/nyheter-om-ssb/all-statbank-data-is-now-available-as-open-data",All StatBank data is now available as open data
"/utdanning/artikler-og-publikasjoner/stadig-flere-mangler-grunnskolepoeng",Stadig flere mangler grunnskolepoeng
"/utdanning/artikler-og-publikasjoner/stadig-flere-mangler-grunnskolepoeng?tabell=264925","Stadig flere mangler grunnskolepoeng - Innvandrerelever som mangler grunnskolepoeng, etter kjønn og botid. 2015"
"/utdanning/artikler-og-publikasjoner/stadig-flere-mangler-grunnskolepoeng?tabell=264699","Stadig flere mangler grunnskolepoeng - Elever som mangler grunnskolepoeng, etter kjønn og foreldrenes utdanningsnivå. 2015- SSB"
"/utdanning/artikler-og-publikasjoner/stadig-flere-mangler-grunnskolepoeng?tabell=264698","Stadig flere mangler grunnskolepoeng - Elever som mangler grunnskolepoeng, etter kjønn og innvandringskategori. 2015"
"/utdanning/artikler-og-publikasjoner/stadig-flere-mangler-grunnskolepoeng?tabell=264926","Stadig flere mangler grunnskolepoeng - Innvandrerelever som mangler grunnskolepoeng, etter kjønn og landbakgrunn. 2015"
"/sosiale-forhold-og-kriminalitet/artikler-og-publikasjoner/bedre-integrert-enn-mor-og-far",Bedre integrert enn mor og far
"/sosiale-forhold-og-kriminalitet/artikler-og-publikasjoner/stadig-mest-innvandring-fra-polen",Stadig mest innvandring fra Polen
"/en/forskning/discussion-papers/expected-service-lives-and-depreciation-profiles-for-capital-assets",Expected service lives and depreciation profiles for capital assets
"/forskning/makrookonomi/makrookonomiske-analyser/25-000-faerre-sysselsatte-knyttet-til-petroleumsnaeringen",25 000 færre sysselsatte knyttet til petroleumsnæringen
"/en/nasjonalregnskap-og-konjunkturer/artikler-og-publikasjoner/ringvirkninger-av-petroleumsnaeringen-i-norsk-okonomi--265989",Spillover-effects from the offshore petroleum to the mainland economy
"/nasjonalregnskap-og-konjunkturer/artikler-og-publikasjoner/ringvirkninger-av-petroleumsnaeringen-i-norsk-okonomi--265988",Ringvirkninger av petroleumsnæringen i norsk økonomi
"/natur-og-miljo/artikler-og-publikasjoner/stadig-mindre-utslipp-av-nitrogenoksider",Stadig mindre utslipp av nitrogenoksider
"/forskning/mikrookonomi/arbeidsmarked/naer-100-000-flere-arsverk-i-helse-og-sosialtjenestene-etter-2000",Nær 100 000 flere årsverk i helse- og sosialtjenestene etter 2000
"/arbeid-og-lonn/artikler-og-publikasjoner/helse-og-sosialpersonell-2000-2014.faktisk-utvikling-mot-tidligere-framskrivinger",Helse- og sosialpersonell 2000-2014. Faktisk utvikling mot tidligere framskrivinger
"/natur-og-miljo/artikler-og-publikasjoner/avfallsmengdene-fortsetter-a-oke",Avfallsmengdene fortsetter å øke
"/arbeid-og-lonn/artikler-og-publikasjoner/endring-i-datagrunnlaget-for-registerbasert-sysselsettingsstatistikk",Endring i datagrunnlaget for registerbasert sysselsettingsstatistikk
"/arbeid-og-lonn/naermere-om-forholdet-mellom-gammel-og-ny-statistikk",Nærmere om forholdet mellom gammel og ny statistikk
"/nasjonalregnskap-og-konjunkturer/artikler-og-publikasjoner/lonnsrelasjoner-i-kvarts-og-modag-etter-hovedrevisjonen-av-nasjonalregnskapet-i-2014",Lønnsrelasjoner i KVARTS og MODAG etter hovedrevisjonen av nasjonalregnskapet i 2014
"/transport-og-reiseliv/artikler-og-publikasjoner/117-trafikkdrepte-i-2015-lavest-siden-1947",117 trafikkdrepte i 2015 – lavest siden 1947
"/helse/artikler-og-publikasjoner/store-forskjeller-i-royking-mellom-generasjonene",Store forskjeller i røyking mellom generasjonene
"/en/forskning/demografi-og-levekaar/befolkningsutvikling-flytting-og-dodelighet/population-projections",Population projections
"/nasjonalregnskap-og-konjunkturer/artikler-og-publikasjoner/konjunkturutviklingen-i-norge-2016-2",Konjunkturutviklingen i Norge
"/teknologi-og-innovasjon/artikler-og-publikasjoner/offentlig-stotte-til-privat-innovasjon-omfang-varighet-og-gjengangere-2016-2","Offentlig støtte til privat innovasjon – omfang,varighet og gjengangere"
"/nasjonalregnskap-og-konjunkturer/artikler-og-publikasjoner/arbeidsledigheten-litt-ned-i-2017?tabell=268102",Arbeidsledigheten litt ned i 2017 - Makroøkonomiske hovedstørrelser 2004-2019. Regnskap og prognoser. Prosentvis endring fraåret før der ikke annet framgår
"/nasjonalregnskap-og-konjunkturer/artikler-og-publikasjoner/konjunkturtendensene-2016-2",Konjunkturtendensene
"/nasjonalregnskap-og-konjunkturer/artikler-og-publikasjoner/hvordan-stimulere-arbeidsmarkedet-pa-kort-sikt-2016-2",Hvordan stimulere arbeidsmarkedet på kort sikt?
"/nasjonalregnskap-og-konjunkturer/artikler-og-publikasjoner/konjunkturutviklingen-internasjonalt-2016-2",Konjunkturutviklingen internasjonalt
"/en/nasjonalregnskap-og-konjunkturer/artikler-og-publikasjoner/unemployment-down-slightly-in-2017",Unemployment down slightly in 2017
"/en/nasjonalregnskap-og-konjunkturer/artikler-og-publikasjoner/unemployment-down-slightly-in-2017?tabell=268103",Unemployment down slightly in 2017 - Main economic indicators 2004-2019. Accounts and forecasts. Percentage change from previousyear unless otherwise noted
"/nasjonalregnskap-og-konjunkturer/artikler-og-publikasjoner/arbeidsledigheten-litt-ned-i-2017",Arbeidsledigheten litt ned i 2017
"/energi-og-industri/artikler-og-publikasjoner/mindre-bruk-av-innleide-arbeidere-i-industrien-i-2015",Mindre bruk av innleide arbeidere i industrien i 2015
"/omssb/om-oss/nyheter-om-ssb/ssb-pa-facebook",SSB på Facebook
"/en/forskning/discussion-papers/children-as-family-commuters",Children as family commuters
"/innrapportering/naeringsliv/kilt?fane=sporsmal",Kostnadsindeks for lastebiltransport -
"/valg/artikler-og-publikasjoner/fortsatt-rodgront-flertall-blant-kvinnene",Fortsatt rødgrønt flertall blant kvinnene
"/en/omssb/tjenester-og-verktoy/data-til-forskning/kapitaldatabasen",Lending data from the capital database
"/helse/artikler-og-publikasjoner/behovet-for-arbeidskraft-og-omsorgsboliger-i-pleie-og-omsorgssektoren-mot-2060",Behovet for arbeidskraft og omsorgsboliger i pleie- og omsorgssektoren mot 2060
"/energi-og-industri/artikler-og-publikasjoner/energibruk-i-industrien",Energibruk i industrien
"/en/nasjonalregnskap-og-konjunkturer/artikler-og-publikasjoner/economic-survey-2-2016",Economic Survey 2-2016
"/kultur-og-fritid/artikler-og-publikasjoner/kulturvaner-1991-2015",Kulturvaner 1991-2015
"/kultur-og-fritid/artikler-og-publikasjoner/kulturpublikummet-blir-stadig-eldre",Kulturpublikummet blir stadig eldre
"/kultur-og-fritid/artikler-og-publikasjoner/kulturpublikummet-blir-stadig-eldre?tabell=268971","Kulturpublikummet blir stadig eldre - Gjennomsnittlig alder for kulturbruk totalt og for dem som har brukt ulike kulturtilbudsiste 12 måneder, alder 9-79 år"
